city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,zips
Eden,Eden,SD,South Dakota,46091,Marshall,45.6168,-97.4196,57232
Cannonsburg,Cannonsburg,MI,Michigan,26081,Kent,43.0538,-85.4714,49301 49341
Fernan Lake Village,Fernan Lake Village,ID,Idaho,16055,Kootenai,47.6726,-116.7472,83814
Holcombe,Holcombe,WI,Wisconsin,55017,Chippewa,45.2261,-91.1217,54745
Matoaka,Matoaka,WV,West Virginia,54055,Mercer,37.4182,-81.2417,24736
Atlanta,Atlanta,LA,Louisiana,22127,Winn,31.8064,-92.7383,71404
Center,Center,NE,Nebraska,31107,Knox,42.609,-97.8761,68724
Strathmere,Strathmere,NJ,New Jersey,34009,Cape May,39.1944,-74.6618,08248
Potlicker Flats,Potlicker Flats,PA,Pennsylvania,42087,Mifflin,40.7269,-77.6077,17063
Bridgewater,Bridgewater,IA,Iowa,19001,Adair,41.2471,-94.6689,50837
Midland,Midland,VA,Virginia,51061,Fauquier,38.5984,-77.7213,22728
East Shore,East Shore,CA,California,6063,Plumas,40.2453,-121.0768,96137
East Sharpsburg,East Sharpsburg,PA,Pennsylvania,42013,Blair,40.3346,-78.3721,16673
Grand Falls Plaza,Grand Falls Plaza,MO,Missouri,29145,Newton,37.0355,-94.5379,64804
Raymond City,Raymond City,WV,West Virginia,54079,Putnam,38.4838,-81.8195,25159
Forada,Forada,MN,Minnesota,27041,Douglas,45.7887,-95.3574,56308
Venedocia,Venedocia,OH,Ohio,39161,Van Wert,40.785,-84.4559,45894
Page,Page,NE,Nebraska,31089,Holt,42.4,-98.4177,68766
Saltillo,Saltillo,IN,Indiana,18175,Washington,38.6662,-86.2975,47108
White Water,White Water,OK,Oklahoma,40041,Delaware,36.5017,-94.7289,74346
Honey Hill,Honey Hill,OK,Oklahoma,40001,Adair,35.7694,-94.5716,74960
Prairieburg,Prairieburg,IA,Iowa,19113,Linn,42.2376,-91.4258,52219
Rock Falls,Rock Falls,IA,Iowa,19033,Cerro Gordo,43.2071,-93.087,50401 50467
Concord,Concord,NE,Nebraska,31051,Dixon,42.3839,-96.989,68728
Chapin,Chapin,IA,Iowa,19069,Franklin,42.8353,-93.222,50475 50427
Blue Mountain,Blue Mountain,AR,Arkansas,5083,Logan,35.1311,-93.7162,72826 72943
Donnellson,Donnellson,IL,Illinois,17135,Montgomery,39.0306,-89.4757,62019
Birmingham,Birmingham,MO,Missouri,29047,Clay,39.1676,-94.4501,64161
Mountain Meadows,Mountain Meadows,CO,Colorado,8013,Boulder,40.027,-105.3832,80302
Silver Creek,Silver Creek,MN,Minnesota,27171,Wright,45.3127,-93.9827,55358
Glendora,Glendora,MS,Mississippi,28135,Tallahatchie,33.8275,-90.2926,38928
Priddy,Priddy,TX,Texas,48333,Mills,31.676,-98.5114,76442
Keyes,Keyes,OK,Oklahoma,40025,Cimarron,36.8076,-102.2517,73947
Rio en Medio,Rio en Medio,NM,New Mexico,35049,Santa Fe,35.8221,-105.901,87506
